idShop,distinctOrigins,sku,quantity,formatted_date,displayName,isRecommendation,estimatedDeliveryTimeValue,estimatedDeliveryTimeUnit,shippingMethod,fulfillmentMethod,state,freightCostCurrency,description,deliveryMethodId,isPickupEnable,isSchedulingEnable,descriptionLogistic,deliveryMethodType,deliveryEstimateBusinessDays,originBranchOfficeId,origin,destination,costOfGoods,productCategory,weight,providerShippingCost
idShop_1572,1,sku_276,12,2024-04-22 18:08:42,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,958.8,productCategory_50,2,0
idShop_1572,1,sku_210,13,2024-04-22 18:08:42,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,1038.7,productCategory_50,2,0
idShop_1572,1,sku_277,3,2024-04-22 18:08:42,displayName_8,isRecommendation_0,4,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_8,deliveryMethodId_8,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_9,deliveryMethodType_0,4,originBranchOfficeId_1,23575450,91360001,149.97,productCategory_50,2,10.16
idShop_1572,1,sku_277,3,2024-04-22 18:08:42,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,149.97,productCategory_50,2,7.65
idShop_1573,1,sku_276,12,2024-04-22 18:08:56,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,958.8,productCategory_50,2,0
idShop_1573,1,sku_210,13,2024-04-22 18:08:56,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_7, , ,1038.7,productCategory_50,2,0
idShop_1573,1,sku_277,3,2024-04-22 18:08:56,displayName_8,isRecommendation_0,4,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_8,deliveryMethodId_8,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_9,deliveryMethodType_0,4,originBranchOfficeId_1,23575450,91360001,149.97,productCategory_50,2,10.16
idShop_1573,1,sku_277,3,2024-04-22 18:08:56,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,149.97,productCategory_50,2,7.65
idShop_1574,1,sku_269,1,2024-04-22 18:10:00,displayName_10,isRecommendation_0,3,DAY,shippingMethod_0,fulfillmentMethod_1,state_2,R$,description_10,deliveryMethodId_10,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,3,originBranchOfficeId_17,81330358,93534500,389,productCategory_4,undefined,10.13
idShop_1574,1,sku_269,1,2024-04-22 18:10:00,displayName_2,isRecommendation_0,0,DAY,shippingMethod_4,fulfillmentMethod_1,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_17,81330358,81330358,389,productCategory_4,undefined,0
idShop_1575,0,sku_101,1,2024-04-22 18:10:24,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_17, , ,79.9,productCategory_50,0.5,0
idShop_1576,1,sku_346,1,2024-04-22 18:12:11,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99700252,21.9,productCategory_63, String,7.55
idShop_1576,1,sku_346,1,2024-04-22 18:12:11,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,21.9,productCategory_63, String,7.65
idShop_1577,1,sku_346,1,2024-04-22 18:12:59,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99700252,21.9,productCategory_63, String,7.55
idShop_1577,1,sku_346,1,2024-04-22 18:12:59,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,21.9,productCategory_63, String,7.65
idShop_1578,1,sku_338,1,2024-04-22 18:13:52,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,88010000,25.9,productCategory_5,0.450000017881393,6.36
idShop_1578,1,sku_219,1,2024-04-22 18:13:52,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,88010000,5.9,productCategory_21,0.450000017881393,6.36
idShop_1579,1,sku_338,1,2024-04-22 18:13:54,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,88010000,25.9,productCategory_5,0.450000017881393,6.36
idShop_1579,1,sku_219,1,2024-04-22 18:13:54,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,88010000,5.9,productCategory_21,0.450000017881393,6.36
idShop_1580,1,sku_347,1,2024-04-22 18:13:57,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99700252,21.9,productCategory_63, String,7.55
idShop_1580,1,sku_347,1,2024-04-22 18:13:57,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,21.9,productCategory_63, String,7.65
idShop_1581,1,sku_263,2,2024-04-22 18:15:01,displayName_4,isRecommendation_0,12,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,12,originBranchOfficeId_1,23575450,69900004,21.9,productCategory_63, String,25.06
idShop_1581,1,sku_339,2,2024-04-22 18:15:01,displayName_4,isRecommendation_0,12,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,12,originBranchOfficeId_1,23575450,69900004,21.9,productCategory_63, String,25.06
idShop_1581,1,sku_346,1,2024-04-22 18:15:01,displayName_4,isRecommendation_0,12,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,12,originBranchOfficeId_1,23575450,69900004,21.9,productCategory_63, String,25.06
idShop_1581,1,sku_345,1,2024-04-22 18:15:01,displayName_4,isRecommendation_0,12,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,12,originBranchOfficeId_1,23575450,69900004,21.9,productCategory_63, String,25.06
idShop_1581,1,sku_347,1,2024-04-22 18:15:01,displayName_4,isRecommendation_0,12,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,12,originBranchOfficeId_1,23575450,69900004,21.9,productCategory_63, String,25.06
idShop_1582,1,sku_342,1,2024-04-22 18:15:22,displayName_8,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_8,deliveryMethodId_8,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_9,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,60175070,169.9,productCategory_69,0.449999988079071,10.23
idShop_1583,1,sku_36,2,2024-04-22 18:17:01,displayName_5,isRecommendation_0,3,DAY,shippingMethod_0,fulfillmentMethod_1,state_0,R$,description_5,deliveryMethodId_5,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,3,originBranchOfficeId_14,14026020,1048100,79.9,productCategory_8, BÃ¡sicas,4.55
idShop_1583,1,sku_36,2,2024-04-22 18:17:01,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_1,state_0,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_10,deliveryMethodType_3,3,originBranchOfficeId_4,2047051,2047051,79.9,productCategory_8, BÃ¡sicas,0.01
idShop_1584,0,sku_101,1,2024-04-22 18:17:38,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_17, , ,79.9,productCategory_50,0.5,0
idShop_1585,1,sku_9,2,2024-04-22 18:18:12,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,15085440,579,productCategory_4,undefined,14.91
idShop_1585,1,sku_9,2,2024-04-22 18:18:12,displayName_2,isRecommendation_0,0,DAY,shippingMethod_4,fulfillmentMethod_1,state_0,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_9,4005004,4005004,579,productCategory_4,undefined,0
idShop_1585,1,sku_9,2,2024-04-22 18:18:12,displayName_6,isRecommendation_0,7,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,7,originBranchOfficeId_1,23575450,15085440,579,productCategory_4,undefined,6.4
idShop_1586,1,sku_348,1,2024-04-22 18:19:27,displayName_4,isRecommendation_0,9,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,9,originBranchOfficeId_1,23575450,59042250,29.9,productCategory_100, String,8.38
idShop_1586,1,sku_348,1,2024-04-22 18:19:27,displayName_2,isRecommendation_0,9,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,9,originBranchOfficeId_30,59015900,59015900,29.9,productCategory_100, String,10.16
idShop_1587,1,sku_349,1,2024-04-22 18:20:15,displayName_4,isRecommendation_0,7,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,7,originBranchOfficeId_1,23575450,88010000,21.9,productCategory_63, String,6.27
idShop_1588,1,sku_349,1,2024-04-22 18:21:14,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99700252,21.9,productCategory_63, String,7.55
idShop_1588,1,sku_349,1,2024-04-22 18:21:14,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,21.9,productCategory_63, String,7.65
idShop_1589,1,sku_349,1,2024-04-22 18:22:12,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99700252,21.9,productCategory_63, String,7.55
idShop_1589,1,sku_349,1,2024-04-22 18:22:12,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,21.9,productCategory_63, String,7.65
idShop_1590,1,sku_350,1,2024-04-22 18:23:19,displayName_4,isRecommendation_0,9,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,9,originBranchOfficeId_1,23575450,59042250,23.9,productCategory_63, Fio Dental,8.34
idShop_1590,1,sku_350,1,2024-04-22 18:23:19,displayName_2,isRecommendation_0,9,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,9,originBranchOfficeId_30,59015900,59015900,23.9,productCategory_63, Fio Dental,10.16
idShop_1591,1,sku_351,1,2024-04-22 18:24:03,displayName_4,isRecommendation_0,9,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,9,originBranchOfficeId_1,23575450,59042250,17.9,productCategory_63, String,8.3
idShop_1591,1,sku_351,1,2024-04-22 18:24:03,displayName_2,isRecommendation_0,9,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,9,originBranchOfficeId_30,59015900,59015900,17.9,productCategory_63, String,10.16
idShop_1592,1,sku_352,1,2024-04-22 18:25:30,displayName_4,isRecommendation_0,9,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,9,originBranchOfficeId_1,23575450,59042250,19.9,productCategory_63, Fio Dental,8.31
idShop_1592,1,sku_352,1,2024-04-22 18:25:30,displayName_2,isRecommendation_0,9,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,9,originBranchOfficeId_30,59015900,59015900,19.9,productCategory_63, Fio Dental,10.16
idShop_1593,1,sku_352,1,2024-04-22 18:26:16,displayName_4,isRecommendation_0,7,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,7,originBranchOfficeId_1,23575450,88010000,19.9,productCategory_63, Fio Dental,6.26
idShop_1594,1,sku_352,1,2024-04-22 18:27:11,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99700252,19.9,productCategory_63, Fio Dental,7.53
idShop_1594,1,sku_352,1,2024-04-22 18:27:11,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,19.9,productCategory_63, Fio Dental,7.65
idShop_1595,1,sku_21,1,2024-04-22 18:27:20,displayName_0,isRecommendation_0,4,DAY,shippingMethod_0,fulfillmentMethod_0,state_0,R$,description_0,deliveryMethodId_0,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_0,deliveryMethodType_0,4,originBranchOfficeId_0,3110010,99010040,399.99,productCategory_6,2,12.44
idShop_1595,1,sku_21,1,2024-04-22 18:27:20,displayName_3,isRecommendation_0,3,DAY,shippingMethod_1,fulfillmentMethod_0,state_0,R$,description_3,deliveryMethodId_3,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_3,deliveryMethodType_1,3,originBranchOfficeId_0,3110010,99010040,399.99,productCategory_6,2,16.94
idShop_1595,1,sku_21,1,2024-04-22 18:27:20,displayName_2,isRecommendation_0,0,DAY,shippingMethod_2,fulfillmentMethod_1,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_18,91340001,91340001,399.99,productCategory_6,2,0
idShop_1596,1,sku_353,1,2024-04-22 18:28:10,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99700252,19.9,productCategory_63, String,7.53
idShop_1596,1,sku_353,1,2024-04-22 18:28:10,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,19.9,productCategory_63, String,7.65
idShop_1597,1,sku_354,1,2024-04-22 18:28:21,displayName_4,isRecommendation_0,9,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,9,originBranchOfficeId_1,23575450,60175070,49.9,productCategory_64, Pijamas,8.51
idShop_1598,1,sku_353,1,2024-04-22 18:29:16,displayName_4,isRecommendation_0,9,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,9,originBranchOfficeId_1,23575450,59042250,19.9,productCategory_63, String,8.31
idShop_1598,1,sku_353,1,2024-04-22 18:29:16,displayName_2,isRecommendation_0,9,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,9,originBranchOfficeId_30,59015900,59015900,19.9,productCategory_63, String,10.16
idShop_1599,1,sku_353,1,2024-04-22 18:30:01,displayName_4,isRecommendation_0,9,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,9,originBranchOfficeId_1,23575450,59042250,19.9,productCategory_63, String,8.31
idShop_1599,1,sku_353,1,2024-04-22 18:30:01,displayName_2,isRecommendation_0,9,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,9,originBranchOfficeId_30,59015900,59015900,19.9,productCategory_63, String,10.16
idShop_1600,0,sku_101,1,2024-04-22 18:30:40,displayName_2,isRecommendation_0,0,DAY,shippingMethod_5,fulfillmentMethod_4,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,None,originBranchOfficeId_17, , ,63.92,productCategory_50,0.5,0
idShop_1601,1,sku_355,1,2024-04-22 18:30:47,displayName_0,isRecommendation_0,1,DAY,shippingMethod_0,fulfillmentMethod_0,state_0,R$,description_0,deliveryMethodId_0,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_0,deliveryMethodType_0,1,originBranchOfficeId_0,3110010,1311903,9.99,productCategory_67,0.36,6.23
idShop_1601,1,sku_355,1,2024-04-22 18:30:47,displayName_3,isRecommendation_0,1,DAY,shippingMethod_1,fulfillmentMethod_0,state_0,R$,description_3,deliveryMethodId_3,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_3,deliveryMethodType_1,1,originBranchOfficeId_0,3110010,1311903,9.99,productCategory_67,0.36,5.09
idShop_1601,1,sku_355,1,2024-04-22 18:30:47,displayName_2,isRecommendation_0,0,DAY,shippingMethod_2,fulfillmentMethod_0,state_0,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_0,3110010,3110010,9.99,productCategory_67,0.36,0
idShop_1602,1,sku_219,1,2024-04-22 18:32:09,displayName_4,isRecommendation_0,7,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,7,originBranchOfficeId_1,23575450,88010070,5.9,productCategory_21,0.800000011920929,7.73
idShop_1602,1,sku_214,1,2024-04-22 18:32:09,displayName_4,isRecommendation_0,7,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,7,originBranchOfficeId_1,23575450,88010070,5.9,productCategory_21,0.800000011920929,7.73
idShop_1603,1,sku_214,1,2024-04-22 18:33:00,displayName_4,isRecommendation_0,7,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,7,originBranchOfficeId_1,23575450,88010000,5.9,productCategory_21,0.5,6.18
idShop_1604,1,sku_355,1,2024-04-22 18:33:14,displayName_0,isRecommendation_0,1,DAY,shippingMethod_0,fulfillmentMethod_0,state_0,R$,description_0,deliveryMethodId_0,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_0,deliveryMethodType_0,1,originBranchOfficeId_0,3110010,1311903,9.99,productCategory_67,0.783,6.29
idShop_1604,1,sku_355,1,2024-04-22 18:33:14,displayName_3,isRecommendation_0,1,DAY,shippingMethod_1,fulfillmentMethod_0,state_0,R$,description_3,deliveryMethodId_3,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_3,deliveryMethodType_1,1,originBranchOfficeId_0,3110010,1311903,9.99,productCategory_67,0.783,5.91
idShop_1604,1,sku_355,1,2024-04-22 18:33:14,displayName_2,isRecommendation_0,0,DAY,shippingMethod_2,fulfillmentMethod_0,state_0,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_0,3110010,3110010,9.99,productCategory_67,0.783,0
idShop_1604,1,sku_356,1,2024-04-22 18:33:14,displayName_0,isRecommendation_0,1,DAY,shippingMethod_0,fulfillmentMethod_0,state_0,R$,description_0,deliveryMethodId_0,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_0,deliveryMethodType_0,1,originBranchOfficeId_0,3110010,1311903,9.99,productCategory_114,0.783,6.29
idShop_1604,1,sku_356,1,2024-04-22 18:33:14,displayName_3,isRecommendation_0,1,DAY,shippingMethod_1,fulfillmentMethod_0,state_0,R$,description_3,deliveryMethodId_3,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_3,deliveryMethodType_1,1,originBranchOfficeId_0,3110010,1311903,9.99,productCategory_114,0.783,5.91
idShop_1604,1,sku_356,1,2024-04-22 18:33:14,displayName_2,isRecommendation_0,0,DAY,shippingMethod_2,fulfillmentMethod_0,state_0,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_0,3110010,3110010,9.99,productCategory_114,0.783,0
idShop_1605,1,sku_356,1,2024-04-22 18:33:34,displayName_0,isRecommendation_0,1,DAY,shippingMethod_0,fulfillmentMethod_0,state_0,R$,description_0,deliveryMethodId_0,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_0,deliveryMethodType_0,1,originBranchOfficeId_0,3110010,1311903,9.99,productCategory_114,0.423,6.23
idShop_1605,1,sku_356,1,2024-04-22 18:33:34,displayName_3,isRecommendation_0,1,DAY,shippingMethod_1,fulfillmentMethod_0,state_0,R$,description_3,deliveryMethodId_3,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_3,deliveryMethodType_1,1,originBranchOfficeId_0,3110010,1311903,9.99,productCategory_114,0.423,5.09
idShop_1605,1,sku_356,1,2024-04-22 18:33:34,displayName_2,isRecommendation_0,0,DAY,shippingMethod_2,fulfillmentMethod_0,state_0,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_0,3110010,3110010,9.99,productCategory_114,0.423,0
idShop_1606,1,sku_214,1,2024-04-22 18:33:58,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99700252,5.9,productCategory_21,0.5,8.06
idShop_1606,1,sku_214,1,2024-04-22 18:33:58,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_7,91010006,91010006,5.9,productCategory_21,0.5,7.65
idShop_1607,1,sku_214,1,2024-04-22 18:34:56,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99700252,5.9,productCategory_21,0.5,8.06
